t x u
 1.000000 1.354620 0.791616
 1.000000 1.354680 0.791386
 1.000000 1.354740 0.791155
 1.000000 1.354800 0.790925
 1.000000 1.354860 0.790694
 1.000000 1.354920 0.790463
 1.000000 1.354980 0.790232
 1.000000 1.355040 0.790001
 1.000000 1.355100 0.789770
 1.000000 1.355160 0.789538
 1.000000 1.355220 0.789307
 1.000000 1.355280 0.789075
 1.000000 1.355340 0.788844
 1.000000 1.355400 0.788612
 1.000000 1.355460 0.788380
 1.000000 1.355520 0.788148
 1.000000 1.355580 0.787916
 1.000000 1.355640 0.787684
 1.000000 1.355700 0.787452
 1.000000 1.355760 0.787219
 1.000000 1.355820 0.786987
 1.000000 1.355880 0.786754
 1.000000 1.355940 0.786521
 1.000000 1.356000 0.786288
 1.000000 1.356060 0.786055
 1.000000 1.356120 0.785822
 1.000000 1.356180 0.785589
 1.000000 1.356240 0.785356
 1.000000 1.356300 0.785122
 1.000000 1.356360 0.784889
 1.000000 1.356420 0.784655
 1.000000 1.356480 0.784421
 1.000000 1.356540 0.784187
 1.000000 1.356600 0.783954
 1.000000 1.356660 0.783719
 1.000000 1.356720 0.783485
 1.000000 1.356780 0.783251
 1.000000 1.356840 0.783016
 1.000000 1.356900 0.782782
 1.000000 1.356960 0.782547
 1.000000 1.357020 0.782312
 1.000000 1.357080 0.782078
 1.000000 1.357140 0.781843
 1.000000 1.357200 0.781608
 1.000000 1.357260 0.781372
 1.000000 1.357320 0.781137
 1.000000 1.357380 0.780902
 1.000000 1.357440 0.780666
 1.000000 1.357500 0.780430
 1.000000 1.357560 0.780195
 1.000000 1.357620 0.779959
 1.000000 1.357680 0.779723
 1.000000 1.357740 0.779487
 1.000000 1.357800 0.779250
 1.000000 1.357860 0.779014
 1.000000 1.357920 0.778778
 1.000000 1.357980 0.778541
 1.000000 1.358040 0.778304
 1.000000 1.358100 0.778068
 1.000000 1.358160 0.777831
 1.000000 1.358220 0.777594
 1.000000 1.358280 0.777357
 1.000000 1.358340 0.777120
 1.000000 1.358400 0.776882
 1.000000 1.358460 0.776645
 1.000000 1.358520 0.776407
 1.000000 1.358580 0.776170
 1.000000 1.358640 0.775932
 1.000000 1.358700 0.775694
 1.000000 1.358760 0.775456
 1.000000 1.358820 0.775218
 1.000000 1.358880 0.774980
 1.000000 1.358940 0.774741
 1.000000 1.359000 0.774503
 1.000000 1.359060 0.774264
 1.000000 1.359120 0.774026
 1.000000 1.359180 0.773787
 1.000000 1.359240 0.773548
 1.000000 1.359300 0.773309
 1.000000 1.359360 0.773070
 1.000000 1.359420 0.772831
 1.000000 1.359480 0.772592
 1.000000 1.359540 0.772352
 1.000000 1.359600 0.772113
 1.000000 1.359660 0.771873
 1.000000 1.359720 0.771633
 1.000000 1.359780 0.771394
 1.000000 1.359840 0.771154
 1.000000 1.359900 0.770914
 1.000000 1.359960 0.770673
 1.000000 1.360020 0.770433
 1.000000 1.360080 0.770193
 1.000000 1.360140 0.769952
 1.000000 1.360200 0.769712
 1.000000 1.360260 0.769471
 1.000000 1.360320 0.769230
 1.000000 1.360380 0.768989
 1.000000 1.360440 0.768748
 1.000000 1.360500 0.768507
 1.000000 1.360560 0.768266
 1.000000 1.360620 0.768024
 1.000000 1.360680 0.767783
 1.000000 1.360740 0.767541
 1.000000 1.360800 0.767299
 1.000000 1.360860 0.767058
 1.000000 1.360920 0.766816
 1.000000 1.360980 0.766574
 1.000000 1.361040 0.766332
 1.000000 1.361100 0.766089
 1.000000 1.361160 0.765847
 1.000000 1.361220 0.765604
 1.000000 1.361280 0.765362
 1.000000 1.361340 0.765119
 1.000000 1.361400 0.764876
 1.000000 1.361460 0.764633
 1.000000 1.361520 0.764390
 1.000000 1.361580 0.764147
 1.000000 1.361640 0.763904
 1.000000 1.361700 0.763661
 1.000000 1.361760 0.763417
 1.000000 1.361820 0.763174
 1.000000 1.361880 0.762930
 1.000000 1.361940 0.762686
 1.000000 1.362000 0.762442
 1.000000 1.362060 0.762198
 1.000000 1.362120 0.761954
 1.000000 1.362180 0.761710
 1.000000 1.362240 0.761466
 1.000000 1.362300 0.761221
 1.000000 1.362360 0.760977
 1.000000 1.362420 0.760732
 1.000000 1.362480 0.760488
 1.000000 1.362540 0.760243
 1.000000 1.362600 0.759998
 1.000000 1.362660 0.759753
 1.000000 1.362720 0.759507
 1.000000 1.362780 0.759262
 1.000000 1.362840 0.759017
 1.000000 1.362900 0.758771
 1.000000 1.362960 0.758526
 1.000000 1.363020 0.758280
 1.000000 1.363080 0.758034
 1.000000 1.363140 0.757788
 1.000000 1.363200 0.757542
 1.000000 1.363260 0.757296
 1.000000 1.363320 0.757050
 1.000000 1.363380 0.756803
 1.000000 1.363440 0.756557
 1.000000 1.363500 0.756310
 1.000000 1.363560 0.756064
 1.000000 1.363620 0.755817
 1.000000 1.363680 0.755570
 1.000000 1.363740 0.755323
 1.000000 1.363800 0.755076
 1.000000 1.363860 0.754829
 1.000000 1.363920 0.754581
 1.000000 1.363980 0.754334
 1.000000 1.364040 0.754086
 1.000000 1.364100 0.753839
 1.000000 1.364160 0.753591
 1.000000 1.364220 0.753343
 1.000000 1.364280 0.753095
 1.000000 1.364340 0.752847
 1.000000 1.364400 0.752599
 1.000000 1.364460 0.752350
 1.000000 1.364520 0.752102
 1.000000 1.364580 0.751854
 1.000000 1.364640 0.751605
 1.000000 1.364700 0.751356
 1.000000 1.364760 0.751107
 1.000000 1.364820 0.750858
 1.000000 1.364880 0.750609
 1.000000 1.364940 0.750360
 1.000000 1.365000 0.750111
 1.000000 1.365060 0.749862
 1.000000 1.365120 0.749612
 1.000000 1.365180 0.749363
 1.000000 1.365240 0.749113
 1.000000 1.365300 0.748863
 1.000000 1.365360 0.748613
 1.000000 1.365420 0.748363
 1.000000 1.365480 0.748113
 1.000000 1.365540 0.747863
 1.000000 1.365600 0.747613
 1.000000 1.365660 0.747362
 1.000000 1.365720 0.747112
 1.000000 1.365780 0.746861
 1.000000 1.365840 0.746610
 1.000000 1.365900 0.746359
 1.000000 1.365960 0.746108
 1.000000 1.366020 0.745857
 1.000000 1.366080 0.745606
 1.000000 1.366140 0.745355
 1.000000 1.366200 0.745104
 1.000000 1.366260 0.744852
 1.000000 1.366320 0.744600
 1.000000 1.366380 0.744349
 1.000000 1.366440 0.744097
 1.000000 1.366500 0.743845
 1.000000 1.366560 0.743593
 1.000000 1.366620 0.743341
 1.000000 1.366680 0.743089
 1.000000 1.366740 0.742836
 1.000000 1.366800 0.742584
 1.000000 1.366860 0.742331
 1.000000 1.366920 0.742079
 1.000000 1.366980 0.741826
 1.000000 1.367040 0.741573
 1.000000 1.367100 0.741320
 1.000000 1.367160 0.741067
 1.000000 1.367220 0.740814
 1.000000 1.367280 0.740561
 1.000000 1.367340 0.740307
 1.000000 1.367400 0.740054
 1.000000 1.367460 0.739800
 1.000000 1.367520 0.739546
 1.000000 1.367580 0.739293
 1.000000 1.367640 0.739039
 1.000000 1.367700 0.738785
 1.000000 1.367760 0.738531
 1.000000 1.367820 0.738276
 1.000000 1.367880 0.738022
 1.000000 1.367940 0.737768
 1.000000 1.368000 0.737513
 1.000000 1.368060 0.737258
 1.000000 1.368120 0.737004
 1.000000 1.368180 0.736749
 1.000000 1.368240 0.736494
 1.000000 1.368300 0.736239
 1.000000 1.368360 0.735984
 1.000000 1.368420 0.735728
 1.000000 1.368480 0.735473
 1.000000 1.368540 0.735217
 1.000000 1.368600 0.734962
 1.000000 1.368660 0.734706
 1.000000 1.368720 0.734450
 1.000000 1.368780 0.734194
 1.000000 1.368840 0.733938
 1.000000 1.368900 0.733682
 1.000000 1.368960 0.733426
 1.000000 1.369020 0.733170
 1.000000 1.369080 0.732913
 1.000000 1.369140 0.732657
 1.000000 1.369200 0.732400
 1.000000 1.369260 0.732144
 1.000000 1.369320 0.731887
 1.000000 1.369380 0.731630
 1.000000 1.369440 0.731373
 1.000000 1.369500 0.731116
 1.000000 1.369560 0.730858
 1.000000 1.369620 0.730601
 1.000000 1.369680 0.730343
 1.000000 1.369740 0.730086
 1.000000 1.369800 0.729828
 1.000000 1.369860 0.729570
 1.000000 1.369920 0.729313
 1.000000 1.369980 0.729055
 1.000000 1.370040 0.728796
 1.000000 1.370100 0.728538
 1.000000 1.370160 0.728280
 1.000000 1.370220 0.728022
 1.000000 1.370280 0.727763
 1.000000 1.370340 0.727505
 1.000000 1.370400 0.727246
 1.000000 1.370460 0.726987
 1.000000 1.370520 0.726728
 1.000000 1.370580 0.726469
 1.000000 1.370640 0.726210
 1.000000 1.370700 0.725951
 1.000000 1.370760 0.725691
 1.000000 1.370820 0.725432
 1.000000 1.370880 0.725172
 1.000000 1.370940 0.724913
 1.000000 1.371000 0.724653
 1.000000 1.371060 0.724393
 1.000000 1.371120 0.724133
 1.000000 1.371180 0.723873
 1.000000 1.371240 0.723613
 1.000000 1.371300 0.723353
 1.000000 1.371360 0.723092
 1.000000 1.371420 0.722832
 1.000000 1.371480 0.722571
 1.000000 1.371540 0.722311
 1.000000 1.371600 0.722050
 1.000000 1.371660 0.721789
 1.000000 1.371720 0.721528
 1.000000 1.371780 0.721267
 1.000000 1.371840 0.721006
 1.000000 1.371900 0.720745
 1.000000 1.371960 0.720483
 1.000000 1.372020 0.720222
 1.000000 1.372080 0.719960
 1.000000 1.372140 0.719699
 1.000000 1.372200 0.719437
 1.000000 1.372260 0.719175
 1.000000 1.372320 0.718913
 1.000000 1.372380 0.718651
 1.000000 1.372440 0.718389
 1.000000 1.372500 0.718126
 1.000000 1.372560 0.717864
 1.000000 1.372620 0.717601
 1.000000 1.372680 0.717339
 1.000000 1.372740 0.717076
 1.000000 1.372800 0.716813
 1.000000 1.372860 0.716550
 1.000000 1.372920 0.716287
 1.000000 1.372980 0.716024
 1.000000 1.373040 0.715761
 1.000000 1.373100 0.715498
 1.000000 1.373160 0.715234
 1.000000 1.373220 0.714971
 1.000000 1.373280 0.714707
 1.000000 1.373340 0.714443
 1.000000 1.373400 0.714179
 1.000000 1.373460 0.713916
 1.000000 1.373520 0.713652
 1.000000 1.373580 0.713387
 1.000000 1.373640 0.713123
 1.000000 1.373700 0.712859
 1.000000 1.373760 0.712594
 1.000000 1.373820 0.712330
 1.000000 1.373880 0.712065
 1.000000 1.373940 0.711800
 1.000000 1.374000 0.711536
 1.000000 1.374060 0.711271
 1.000000 1.374120 0.711006
 1.000000 1.374180 0.710740
 1.000000 1.374240 0.710475
 1.000000 1.374300 0.710210
 1.000000 1.374360 0.709944
 1.000000 1.374420 0.709679
 1.000000 1.374480 0.709413
 1.000000 1.374540 0.709147
 1.000000 1.374600 0.708882
 1.000000 1.374660 0.708616
 1.000000 1.374720 0.708350
 1.000000 1.374780 0.708083
 1.000000 1.374840 0.707817
 1.000000 1.374900 0.707551
 1.000000 1.374960 0.707284
 1.000000 1.375020 0.707018
 1.000000 1.375080 0.706751
 1.000000 1.375140 0.706484
 1.000000 1.375200 0.706218
 1.000000 1.375260 0.705951
 1.000000 1.375320 0.705684
 1.000000 1.375380 0.705416
 1.000000 1.375440 0.705149
 1.000000 1.375500 0.704882
 1.000000 1.375560 0.704614
 1.000000 1.375620 0.704347
 1.000000 1.375680 0.704079
 1.000000 1.375740 0.703811
 1.000000 1.375800 0.703543
 1.000000 1.375860 0.703276
 1.000000 1.375920 0.703007
 1.000000 1.375980 0.702739
 1.000000 1.376040 0.702471
 1.000000 1.376100 0.702203
 1.000000 1.376160 0.701934
 1.000000 1.376220 0.701666
 1.000000 1.376280 0.701397
 1.000000 1.376340 0.701128
 1.000000 1.376400 0.700859
 1.000000 1.376460 0.700590
 1.000000 1.376520 0.700321
 1.000000 1.376580 0.700052
 1.000000 1.376640 0.699783
 1.000000 1.376700 0.699514
 1.000000 1.376760 0.699244
 1.000000 1.376820 0.698975
 1.000000 1.376880 0.698705
 1.000000 1.376940 0.698435
 1.000000 1.377000 0.698165
 1.000000 1.377060 0.697895
 1.000000 1.377120 0.697625
 1.000000 1.377180 0.697355
 1.000000 1.377240 0.697085
 1.000000 1.377300 0.696815
 1.000000 1.377360 0.696544
 1.000000 1.377420 0.696274
 1.000000 1.377480 0.696003
 1.000000 1.377540 0.695732
 1.000000 1.377600 0.695461
 1.000000 1.377660 0.695190
 1.000000 1.377720 0.694919
 1.000000 1.377780 0.694648
 1.000000 1.377840 0.694377
 1.000000 1.377900 0.694106
 1.000000 1.377960 0.693834
 1.000000 1.378020 0.693563
 1.000000 1.378080 0.693291
 1.000000 1.378140 0.693019
 1.000000 1.378200 0.692748
 1.000000 1.378260 0.692476
 1.000000 1.378320 0.692204
 1.000000 1.378380 0.691931
 1.000000 1.378440 0.691659
 1.000000 1.378500 0.691387
 1.000000 1.378560 0.691114
 1.000000 1.378620 0.690842
 1.000000 1.378680 0.690569
 1.000000 1.378740 0.690297
 1.000000 1.378800 0.690024
 1.000000 1.378860 0.689751
 1.000000 1.378920 0.689478
 1.000000 1.378980 0.689205
 1.000000 1.379040 0.688932
 1.000000 1.379100 0.688658
 1.000000 1.379160 0.688385
 1.000000 1.379220 0.688111
 1.000000 1.379280 0.687838
 1.000000 1.379340 0.687564
 1.000000 1.379400 0.687290
 1.000000 1.379460 0.687016
 1.000000 1.379520 0.686742
 1.000000 1.379580 0.686468
 1.000000 1.379640 0.686194
 1.000000 1.379700 0.685920
 1.000000 1.379760 0.685646
 1.000000 1.379820 0.685371
 1.000000 1.379880 0.685096
 1.000000 1.379940 0.684822
 1.000000 1.380000 0.684547
 1.000000 1.380060 0.684272
 1.000000 1.380120 0.683997
 1.000000 1.380180 0.683722
 1.000000 1.380240 0.683447
 1.000000 1.380300 0.683172
 1.000000 1.380360 0.682896
 1.000000 1.380420 0.682621
 1.000000 1.380480 0.682345
 1.000000 1.380540 0.682070
 1.000000 1.380600 0.681794
 1.000000 1.380660 0.681518
 1.000000 1.380720 0.681242
 1.000000 1.380780 0.680966
 1.000000 1.380840 0.680690
 1.000000 1.380900 0.680414
 1.000000 1.380960 0.680138
 1.000000 1.381020 0.679861
 1.000000 1.381080 0.679585
 1.000000 1.381140 0.679308
 1.000000 1.381200 0.679031
 1.000000 1.381260 0.678755
 1.000000 1.381320 0.678478
 1.000000 1.381380 0.678201
 1.000000 1.381440 0.677924
 1.000000 1.381500 0.677646
 1.000000 1.381560 0.677369
 1.000000 1.381620 0.677092
 1.000000 1.381680 0.676814
 1.000000 1.381740 0.676537
 1.000000 1.381800 0.676259
 1.000000 1.381860 0.675981
 1.000000 1.381920 0.675703
 1.000000 1.381980 0.675425
 1.000000 1.382040 0.675147
 1.000000 1.382100 0.674869
 1.000000 1.382160 0.674591
 1.000000 1.382220 0.674313
 1.000000 1.382280 0.674034
 1.000000 1.382340 0.673756
 1.000000 1.382400 0.673477
 1.000000 1.382460 0.673198
 1.000000 1.382520 0.672919
 1.000000 1.382580 0.672641
 1.000000 1.382640 0.672362
 1.000000 1.382700 0.672082
 1.000000 1.382760 0.671803
 1.000000 1.382820 0.671524
 1.000000 1.382880 0.671245
 1.000000 1.382940 0.670965
 1.000000 1.383000 0.670686
 1.000000 1.383060 0.670406
 1.000000 1.383120 0.670126
 1.000000 1.383180 0.669846
 1.000000 1.383240 0.669566
 1.000000 1.383300 0.669286
 1.000000 1.383360 0.669006
 1.000000 1.383420 0.668726
 1.000000 1.383480 0.668445
 1.000000 1.383540 0.668165
 1.000000 1.383600 0.667884
 1.000000 1.383660 0.667604
 1.000000 1.383720 0.667323
 1.000000 1.383780 0.667042
 1.000000 1.383840 0.666761
 1.000000 1.383900 0.666480
 1.000000 1.383960 0.666199
 1.000000 1.384020 0.665918
 1.000000 1.384080 0.665637
 1.000000 1.384140 0.665355
 1.000000 1.384200 0.665074
 1.000000 1.384260 0.664792
 1.000000 1.384320 0.664511
 1.000000 1.384380 0.664229
 1.000000 1.384440 0.663947
 1.000000 1.384500 0.663665
 1.000000 1.384560 0.663383
 1.000000 1.384620 0.663101
 1.000000 1.384680 0.662819
 1.000000 1.384740 0.662536
 1.000000 1.384800 0.662254
 1.000000 1.384860 0.661971
 1.000000 1.384920 0.661689
 1.000000 1.384980 0.661406
 1.000000 1.385040 0.661123
 1.000000 1.385100 0.660840
 1.000000 1.385160 0.660557
 1.000000 1.385220 0.660274
 1.000000 1.385280 0.659991
 1.000000 1.385340 0.659708
 1.000000 1.385400 0.659424
 1.000000 1.385460 0.659141
 1.000000 1.385520 0.658857
 1.000000 1.385580 0.658574
 1.000000 1.385640 0.658290
 1.000000 1.385700 0.658006
 1.000000 1.385760 0.657722
 1.000000 1.385820 0.657438
 1.000000 1.385880 0.657154
 1.000000 1.385940 0.656870
 1.000000 1.386000 0.656586
 1.000000 1.386060 0.656301
 1.000000 1.386120 0.656017
 1.000000 1.386180 0.655732
 1.000000 1.386240 0.655448
 1.000000 1.386300 0.655163
 1.000000 1.386360 0.654878
 1.000000 1.386420 0.654593
 1.000000 1.386480 0.654308
 1.000000 1.386540 0.654023
 1.000000 1.386600 0.653738
 1.000000 1.386660 0.653452
 1.000000 1.386720 0.653167
 1.000000 1.386780 0.652881
 1.000000 1.386840 0.652596
 1.000000 1.386900 0.652310
 1.000000 1.386960 0.652024
 1.000000 1.387020 0.651738
 1.000000 1.387080 0.651452
 1.000000 1.387140 0.651166
 1.000000 1.387200 0.650880
 1.000000 1.387260 0.650594
 1.000000 1.387320 0.650308
 1.000000 1.387380 0.650021
 1.000000 1.387440 0.649735
 1.000000 1.387500 0.649448
 1.000000 1.387560 0.649161
 1.000000 1.387620 0.648874
 1.000000 1.387680 0.648588
 1.000000 1.387740 0.648301
 1.000000 1.387800 0.648013
 1.000000 1.387860 0.647726
 1.000000 1.387920 0.647439
 1.000000 1.387980 0.647152
 1.000000 1.388040 0.646864
 1.000000 1.388100 0.646577
 1.000000 1.388160 0.646289
 1.000000 1.388220 0.646001
 1.000000 1.388280 0.645714
 1.000000 1.388340 0.645426
 1.000000 1.388400 0.645138
 1.000000 1.388460 0.644850
 1.000000 1.388520 0.644561
 1.000000 1.388580 0.644273
 1.000000 1.388640 0.643985
 1.000000 1.388700 0.643696
 1.000000 1.388760 0.643408
 1.000000 1.388820 0.643119
 1.000000 1.388880 0.642830
 1.000000 1.388940 0.642541
 1.000000 1.389000 0.642253
 1.000000 1.389060 0.641964
 1.000000 1.389120 0.641674
 1.000000 1.389180 0.641385
 1.000000 1.389240 0.641096
 1.000000 1.389300 0.640807
 1.000000 1.389360 0.640517
 1.000000 1.389420 0.640228
 1.000000 1.389480 0.639938
 1.000000 1.389540 0.639648
 1.000000 1.389600 0.639358
 1.000000 1.389660 0.639068
 1.000000 1.389720 0.638778
 1.000000 1.389780 0.638488
 1.000000 1.389840 0.638198
 1.000000 1.389900 0.637908
 1.000000 1.389960 0.637618
 1.000000 1.390020 0.637327
 1.000000 1.390080 0.637037
 1.000000 1.390140 0.636746
 1.000000 1.390200 0.636455
 1.000000 1.390260 0.636164
 1.000000 1.390320 0.635873
 1.000000 1.390380 0.635582
 1.000000 1.390440 0.635291
 1.000000 1.390500 0.635000
 1.000000 1.390560 0.634709
 1.000000 1.390620 0.634417
 1.000000 1.390680 0.634126
 1.000000 1.390740 0.633834
 1.000000 1.390800 0.633543
 1.000000 1.390860 0.633251
 1.000000 1.390920 0.632959
 1.000000 1.390980 0.632667
 1.000000 1.391040 0.632375
 1.000000 1.391100 0.632083
 1.000000 1.391160 0.631791
 1.000000 1.391220 0.631499
 1.000000 1.391280 0.631207
 1.000000 1.391340 0.630914
 1.000000 1.391400 0.630622
 1.000000 1.391460 0.630329
 1.000000 1.391520 0.630036
 1.000000 1.391580 0.629743
 1.000000 1.391640 0.629451
 1.000000 1.391700 0.629158
 1.000000 1.391760 0.628864
 1.000000 1.391820 0.628571
 1.000000 1.391880 0.628278
 1.000000 1.391940 0.627985
 1.000000 1.392000 0.627691
 1.000000 1.392060 0.627398
 1.000000 1.392120 0.627104
 1.000000 1.392180 0.626810
 1.000000 1.392240 0.626517
 1.000000 1.392300 0.626223
 1.000000 1.392360 0.625929
 1.000000 1.392420 0.625635
 1.000000 1.392480 0.625341
 1.000000 1.392540 0.625046
 1.000000 1.392600 0.624752
 1.000000 1.392660 0.624458
 1.000000 1.392720 0.624163
 1.000000 1.392780 0.623869
 1.000000 1.392840 0.623574
 1.000000 1.392900 0.623279
 1.000000 1.392960 0.622984
 1.000000 1.393020 0.622689
 1.000000 1.393080 0.622394
 1.000000 1.393140 0.622099
 1.000000 1.393200 0.621804
 1.000000 1.393260 0.621509
 1.000000 1.393320 0.621213
 1.000000 1.393380 0.620918
 1.000000 1.393440 0.620622
 1.000000 1.393500 0.620327
 1.000000 1.393560 0.620031
 1.000000 1.393620 0.619735
 1.000000 1.393680 0.619439
 1.000000 1.393740 0.619143
 1.000000 1.393800 0.618847
 1.000000 1.393860 0.618551
 1.000000 1.393920 0.618255
 1.000000 1.393980 0.617958
 1.000000 1.394040 0.617662
 1.000000 1.394100 0.617365
 1.000000 1.394160 0.617069
 1.000000 1.394220 0.616772
 1.000000 1.394280 0.616475
 1.000000 1.394340 0.616178
 1.000000 1.394400 0.615881
 1.000000 1.394460 0.615584
 1.000000 1.394520 0.615287
 1.000000 1.394580 0.614990
 1.000000 1.394640 0.614693
 1.000000 1.394700 0.614395
 1.000000 1.394760 0.614098
 1.000000 1.394820 0.613800
 1.000000 1.394880 0.613503
 1.000000 1.394940 0.613205
 1.000000 1.395000 0.612907
 1.000000 1.395060 0.612609
 1.000000 1.395120 0.612311
 1.000000 1.395180 0.612013
 1.000000 1.395240 0.611715
 1.000000 1.395300 0.611416
 1.000000 1.395360 0.611118
 1.000000 1.395420 0.610820
 1.000000 1.395480 0.610521
 1.000000 1.395540 0.610223
 1.000000 1.395600 0.609924
 1.000000 1.395660 0.609625
 1.000000 1.395720 0.609326
 1.000000 1.395780 0.609027
 1.000000 1.395840 0.608728
 1.000000 1.395900 0.608429
 1.000000 1.395960 0.608130
 1.000000 1.396020 0.607830
 1.000000 1.396080 0.607531
 1.000000 1.396140 0.607232
 1.000000 1.396200 0.606932
 1.000000 1.396260 0.606632
 1.000000 1.396320 0.606333
 1.000000 1.396380 0.606033
 1.000000 1.396440 0.605733
 1.000000 1.396500 0.605433
 1.000000 1.396560 0.605133
 1.000000 1.396620 0.604833
 1.000000 1.396680 0.604532
 1.000000 1.396740 0.604232
 1.000000 1.396800 0.603932
 1.000000 1.396860 0.603631
 1.000000 1.396920 0.603330
 1.000000 1.396980 0.603030
 1.000000 1.397040 0.602729
 1.000000 1.397100 0.602428
 1.000000 1.397160 0.602127
 1.000000 1.397220 0.601826
 1.000000 1.397280 0.601525
 1.000000 1.397340 0.601224
 1.000000 1.397400 0.600922
 1.000000 1.397460 0.600621
 1.000000 1.397520 0.600320
 1.000000 1.397580 0.600018
 1.000000 1.397640 0.599716
 1.000000 1.397700 0.599415
 1.000000 1.397760 0.599113
 1.000000 1.397820 0.598811
 1.000000 1.397880 0.598509
 1.000000 1.397940 0.598207
 1.000000 1.398000 0.597905
 1.000000 1.398060 0.597603
 1.000000 1.398120 0.597300
 1.000000 1.398180 0.596998
 1.000000 1.398240 0.596695
 1.000000 1.398300 0.596393
 1.000000 1.398360 0.596090
 1.000000 1.398420 0.595788
 1.000000 1.398480 0.595485
 1.000000 1.398540 0.595182
 1.000000 1.398600 0.594879
